time,altitude,rc_ele,rc_thr,rc_rud,tx_ele,tx_thr,tx_rud,acc_X,acc_Y,acc_Z,gyro_pitch,gyro_roll,gyro_yaw
7.518731,5.448435438614067,-295.30535940262934,1849.000000185348,0.5303174459389823,1138.5739367342858,2011.0000009502598,1499.7282003822672,432.817296466482,230.98171554159322,1494.6407619030442,-52.26227465835328,3.134767397858394,-20.96346309889684
7.51973,5.448079785438744,-295.9928569583663,1849.0000001870214,0.48413032936552236,1137.9879150110764,2011.0000009530602,1499.5885735007814,413.6659193135331,229.51796081421972,1396.3921265182232,-52.780388866493084,5.458847702768135,-20.798724219570186
7.520732,5.447723698893253,-296.70678822580436,1849.0000001885976,0.4360007966780668,1137.3828083809785,2011.0000009558405,1499.4456793415081,394.98280128959095,228.63430852003387,1300.4941446676048,-53.241119928701224,7.672212797856101,-20.661073077261612
7.521739,5.4473671847080185,-297.4472775044134,1849.0000001900783,0.38591787574903846,1136.7585962925614,2011.000000958599,1499.2995253782567,376.79813505016983,228.30821757984896,1207.0880551649886,-53.6433252119733,9.772500884843382,-20.55024630719067
7.522736,5.447010248631455,-298.2144312062813,1849.0000001914652,0.33387192677399946,1136.1152722591664,2011.0000009613348,1499.1501215144485,359.14109382309687,228.51511969581986,1116.3095410538738,-53.98601885605942,11.757647826085387,-20.465904685156502
7.523735,5.446652896429765,-299.00833744717403,1849.0000001927604,0.2798546756191862,1135.452844105299,2011.000000964046,1498.9974801242024,342.0397465932198,229.2285730594428,1028.288416722722,-54.26837658333393,13.625890832250146,-20.40763547863936
7.524737,5.446295133886744,-299.8290656480047,1849.0000001939654,0.2238592464627449,1134.7713342032985,2011.0000009667308,1498.841616092048,325.52097541003235,230.42042647031067,943.1483397196376,-54.48974005567057,15.375770807740379,-20.37495513199419
7.525738,5.445936966803562,-300.67666614734975,1849.0000001950823,0.1658801936796942,1134.0707796998413,2011.0000009693883,1498.6825468511897,309.6103949616654,232.06099237641624,861.0065481117681,-54.64962075863017,17.00613339777396,-20.367312255405437
7.52674,5.445578400998575,-301.551169825654,1849.0000001961128,0.10591353292032638,1133.351232731819,2011.0000009720168,1498.5202924202347,294.332274571532,234.11922726585843,781.9736240548962,-54.74770339339109,18.516128799374656,-20.384090884075587
7.527742,5.445219442307114,-302.4525877417656,1849.0000001970595,0.04395677133149578,1132.6127606311475,2011.0000009746143,1498.3548754383064,279.70946279267446,236.56291779084353,706.1532840512208,-54.78384875646403,19.90521041067099,-20.424613972219415
7.528743,5.4448600965812775,-303.38091078244275,1849.0000001979254,-0.019991063129968845,1131.855446118062,2011.000000977179,1498.1863211984573,265.76331479714474,239.358870988336,633.6421961826167,-54.758096086219965,21.173132399364075,-20.488147085830324
7.529745,5.444500369689718,-304.3361093254726,1849.000000198713,-0.08592939334264627,1131.0793874824549,2011.0000009797093,1498.0146576792965,252.5136227812311,242.47310697555685,564.52982441649,-54.67066485449965,22.319946273456257,-20.573902258958398
7.530752,5.444140267517434,-305.3181329170432,1849.000000199426,-0.15385606567571597,1130.2846987528205,2011.0000009822031,1497.8399155747459,239.97854963024304,245.87105253822943,498.89829989481257,-54.52195598224107,23.345996536792946,-20.681041980365777
7.531749,5.4437797959655585,-306.3269099640045,1849.0000002000681,-0.2237673237050195,1129.4715098523766,2011.0000009846597,1497.6621283218424,228.17456610772865,249.51773408882437,436.82231893694126,-54.312552460585415,24.251915509546023,-20.80868328057418
7.53275,5.4434189609511465,-307.36234744165296,1849.000000200643,-0.2956577830410261,1128.6399667419346,2011.000000987078,1497.4813321265012,217.11639185269746,253.37796854457866,378.3690673169518,-54.043219362655165,25.038617389537368,-20.95590189291409
7.533752,5.44305776840696,-308.42433061766934,1849.000000201154,-0.36952040731965474,1127.790231549101,2011.0000009894582,1497.297565987149,206.81694048424973,257.41655075552603,323.5981702207308,-53.714903235004854,25.70729162379264,-21.12173646565237
7.534754,5.442696224281257,-309.5127227928352,1849.0000002016052,-0.44534648540675814,1126.922482683397,2011.000000991801,1497.110871716148,197.28726912586677,261.59843619798283,272.5616671515987,-53.32873086088104,26.25939565065402,-21.30519280525128
7.535753,5.442334334537578,-310.62736505914523,1849.0000002020008,-0.5231256098668573,1126.036914936893,2011.0000009941084,1496.921293958923,188.53653267163583,265.88891773755995,225.304010939883,-52.88600738990138,26.696647061659334,-21.505248133165523
7.536754,5.4419721051545205,-311.76807607592883,1849.0000002023446,-0.6028456567464362,1125.133739569962,2011.0000009963812,1496.728880210705,180.57194312408726,270.2537953574368,181.86208992459046,-52.388213831088294,27.0210152203177,-21.72085534030256
7.537758,5.441609542125524,-312.9346518645837,1849.0000002026402,-0.6844927667217502,1124.2131843817692,2011.0000009986213,1496.5336808308139,173.3987343381859,274.6595378419018,142.2652723157395,-51.83700390902321,27.234712363054097,-21.95094722437636
7.53876,5.441246651458653,-314.1268656225165,1849.0000002028912,-0.7680513276606784,1123.275493765122,2011.0000010008305,1496.3357490543872,167.02013250815742,279.0734355010351,106.53547171426084,-51.23420028665364,27.340184196813354,-22.19444069597412
7.539763,5.440883439176376,-315.34446755687424,1849.0000002031022,-0.8535039586476523,1122.3209287453165,2011.0000010030105,1496.135141001482,161.43733273281055,283.4637431185247,74.68723276174168,-50.5817901629155,27.340099998490466,-22.450240939379746
7.540762,5.440519911315342,-316.5871847386406,1849.0000002032778,-0.9408314955201176,1121.3497670026295,2011.0000010051624,1495.9319156834636,156.64948199029027,287.7998123997982,46.7278359128187,-49.88192025842893,27.237342213513887,-22.717245514123476
7.541762,5.4401560739261585,-317.854720977658,1849.0000002034224,-1.0300129779643363,1120.3623028781199,2011.000001007286,1495.7261350066053,152.65366884424813,292.0522132913651,22.657420366192337,-49.13689120767727,27.034995544553123,-22.994348382860785
7.542763,5.439791933073164,-319.1467567191233,1849.0000002035415,-1.1210256382176018,1119.3588473624122,2011.0000010093825,1495.5178637728193,149.4449201898916,296.1928436346218,2.4691242530354622,-48.34915138102215,26.736335516656307,-23.280443850598864
7.543764,5.439427494834207,-320.4629489620889,1849.0000002036406,-1.21384489142313,1118.339728067156,2011.0000010114516,1495.3071696774414,147.01620533012942,300.195026708912,-13.85075873944988,-47.52129016458602,26.344816502610207,-23.574430399616972
7.544764,5.439062765300421,-321.8029312004881,1849.0000002037252,-1.3084443276829951,1117.3052891788684,2011.0000010134925,1495.0941233039978,145.35844764908413,304.03359631001877,-26.322607040386135,-46.65603073039673,25.86405919257648,-23.875214403773413
7.545766,5.438697750576002,-323.16631338718395,1849.0000002037998,-1.4047957058534983,1116.2558913948806,2011.0000010155043,1494.8787981158825,144.46054412273193,307.68496910213736,-34.97328379574639,-45.75622233294145,25.297837495542442,-24.18171370529153
7.546768,5.438332456777972,-324.55268192152283,1849.000000203868,-1.5028689491262863,1115.1919118411329,2011.0000010174851,1494.6612704448726,144.3093928745854,311.12720407436984,-39.83593492815249,-44.82483217108061,24.65006486680063,-24.492861036603635
7.547767,5.437966890035953,-325.9615996608573,1849.0000002039326,-1.6026321424373933,1114.1137439715767,2011.0000010194333,1494.4416194764162,144.88992894846373,314.34004902756755,-40.94977308932694,-43.864936856034014,23.92478006505501,-24.807607269546654
7.548774,5.437601056491929,-327.3926059564788,1849.0000002039963,-1.704051531745125,1113.0217974489624,2011.0000010213469,1494.2199272316313,146.18516843083282,317.30497411458043,-38.35984785044317,-42.87971352705555,23.126132354125907,-25.124924474365308
7.54977,5.4372349623000185,-328.8452167143801,1849.0000002040617,-1.8070915252163768,1111.916498006815,2011.000001023225,1493.99627854595,148.17626101224786,320.0051925571184,-32.11680240312267,-41.87243065676936,22.25836617682784,-25.443808771769632
7.550771,5.436868613626232,-330.3189244812443,1849.0000002041327,-1.9117146963595442,1110.7982872924167,2011.0000010250658,1493.7707610443535,150.84255103138554,322.42566876560534,-22.276616992489807,-40.846438588100376,21.325805341696004,-25.763282962832744
7.551773,5.4365020166482525,-331.8131985560321,1849.0000002042118,-2.0178817891406595,1109.6676226906447,2011.0000010268675,1493.5434651131386,154.16164699631628,324.5531141942182,-8.900339278041116,-39.805159844234815,20.3328367761319,-26.08239892385853
7.552772,5.436135177555195,-333.32748512751306,1849.0000002043018,-2.1255517251177736,1108.5249771285303,2011.0000010286292,1493.3144838681706,158.10949952643,326.37597137076244,7.946198178733844,-38.75207925201133,19.283893911572452,-26.400239756459552
7.553773,5.435768102547372,-334.8612074380597,1849.0000002044046,-2.234681612626881,1107.370838860434,2011.00000103035,1493.0839131195708,162.66048760532817,327.8843866485336,28.19267306751514,-37.69073391749544,18.183439776949434,-26.715921686822558
7.554777,5.435400797836061,-336.4137659739932,1849.000000204521,-2.345226758050874,1106.2057112337557,2011.0000010320289,1492.8518513327945,167.78751298079598,329.07017233270307,51.76458082692522,-36.62470309014105,17.035949885769472,-27.02859571224095
7.555775,5.435033269643264,-337.9845386827407,1849.000000204651,-2.4571406792010873,1105.0301124351217,2011.000001033666,1492.6183995860642,173.4621024936854,329.92675893452713,78.58355409851656,-35.557597948933555,15.845895009818706,-27.337448997087417
7.556778,5.434665524201464,-339.5728812170318,1849.0000002047948,-2.570375120838982,1103.8445752170287,2011.0000010352612,1492.3836615241225,179.65451806439248,330.44913840017534,108.56769363069071,-34.49305134043284,14.617723939337834,-27.64170602411033
7.557781,5.434297567753387,-341.1781272063284,1849.0000002049521,-2.684880072363388,1102.6496466049425,2011.0000010368137,1492.147743308273,186.33387401490666,330.6337992446857,141.63190998642835,-33.434707494952356,13.355846336079594,-27.94062951000705
7.558781,5.433929406551763,-342.79958855564865,1849.0000002051231,-2.800603787686505,1101.4458875848877,2011.0000010383226,1491.910753562686,193.46826135737803,330.47865459326425,177.6882752512907,-32.386211743422045,12.064615792181032,-28.23352109655494
7.559779,5.43356104685908,-344.43655577190844,1849.0000002053077,-2.917492807319517,1100.2338727715937,2011.0000010397869,1491.672803316947,201.0248786377554,329.9829641900667,216.6463837680156,-31.35120025381763,10.74831321399355,-28.5197218301789
7.560782,5.433192494947339,-346.0882983178664,1849.000000205506,-3.035491982686242,1099.0141900572921,2011.0000010412048,1491.434005944833,208.97016888582445,329.14725147738005,258.41372074642624,-30.333289802450512,9.4111306552105,-28.798612443777074
7.561782,5.432823757097808,-347.7540649937203,1849.0000002057188,-3.1545445026806895,1097.7874402412954,2011.0000010425745,1491.1944770993082,217.2699621909468,327.9732168748706,302.89603741783156,-29.33606759217903,8.057155726943197,-29.069613455037313
7.562785,5.432454839600777,-349.433084346361,1849.0000002059471,-3.2745919224817257,1096.5542366405225,2011.0000010438932,1490.95433464374,225.88962339549906,326.4636483987641,349.99773122733893,-28.363081127104238,6.690356713080133,-29.33218509549381
7.563786,5.432085748755321,-351.12456510624855,1849.0000002061918,-3.395574194635289,1095.3152046811751,2011.0000010451583,1490.7136985793304,234.79420437456386,324.6223307542466,399.6222293912277,-27.417828151835593,5.314568516891299,-29.585827084308832
7.564788,5.4317164908690545,-352.827696651831,1849.0000002064537,-3.5174297024117056,1094.0709814717984,2011.0000010463662,1490.4726909687804,243.94860034966788,322.4539540109947,451.672373995236,-26.50374666306804,3.933479559325576,-29.830078260322487
7.565788,5.431347072257883,-354.54164950138073,1849.0000002067338,-3.64009529544267,1092.8222153580068,2011.0000010475121,1490.2314358561932,253.31770966501247,319.96402293179034,506.0508066783916,-25.624205001947953,2.5506197409683717,-30.064516085403998
7.566795,5.43097749924575,-356.265575832077,1849.000000207033,-3.763506327639327,1091.5695654591877,2011.0000010485926,1489.9900591832459,262.8665964355728,317.1587679682625,562.6603508404388,-24.782492037333274,1.1693495685250246,-30.288756031637696
7.56779,5.430607778164394,-357.99861002611397,1849.0000002073514,-3.887596697389686,1090.3137011875406,2011.0000010496058,1489.748688701655,272.5606554568445,314.0450588670757,621.4043892329195,-23.981807452307844,-0.20714946660370834,-30.502450864392173
7.568792,5.430237915353097,-359.7398692435649,1849.000000207688,-4.012298890030255,1089.0553017498455,2011.0000010505507,1489.5074538819742,282.36577874552046,310.6303217460453,682.1872347477572,-23.225252149001495,-1.5758831851842692,-30.705289832763548
7.569794,5.429867917158426,-361.48845402168064,1849.0000002080417,-4.137544022583308,1087.7950556323945,2011.0000010514266,1489.2664858187666,292.24852305898287,306.9224604048519,744.9144922051321,-22.515818789850442,-2.9340516364923404,-30.89699777812857
7.570796,5.429497789933991,-363.2434489002496,1849.0000002084118,-4.263261890747643,1086.5336600695568,2011.0000010522315,1489.0259171322025,302.1762777194505,302.929782531655,809.4934089658796,-21.85638249683569,-4.279054595704832,-31.07733417054785
7.571797,5.429127540040189,-365.00392307259347,1849.0000002087975,-4.389381018126992,1085.2718204964801,2011.0000010529636,1488.785881866142,312.11743204632603,298.6609313574369,875.8332122527022,-21.24969173375452,-5.608495622079356,-31.246092081606754
7.572799,5.428757173843956,-366.76893106172366,1849.0000002091958,-4.51582870767643,1084.010249986464,2011.000001053622,1488.5465153827658,322.04154167831575,294.12482319669675,943.8454311579054,-20.698359399951265,-6.92018467609051,-31.4030971011494
7.573799,5.428386697718509,-368.53751342112906,1849.0000002096042,-4.642531095343205,1082.7496686735772,2011.000001054206,1488.3079542538362,331.91949304603537,289.33059119840607,1013.4442014404626,-20.20485416691701,-8.212139312014632,-31.548206204454182
7.574801,5.4280161180430975,-370.3086974596171,1849.0000002100198,-4.769413205874358,1081.4908031611255,2011.0000010547144,1488.0703361486685,341.7236652370897,284.2875355170946,1084.5465513680995,-19.771492091626538,-9.482584480253145,-31.68130657580841
7.575804,5.427645441202746,-372.0814979895781,1849.00000021044,-4.896399010759339,1080.2343859166147,2011.0000010551473,1487.8337997189055,351.4280884801793,279.00508000269446,1157.072667036015,-19.400428542411913,-10.729950990363506,-31.802314394103927
7.576803,5.427274673587996,-373.8549180979906,1849.000000210862,-5.023411488271545,1078.9811546538847,2011.000001055503,1487.5984844801976,361.0085984638056,273.4927354013848,1230.946135787593,-19.093650474591044,-11.952872700583596,-31.911173585881283
7.577804,5.42690382159465,-375.62794993943595,1849.0000002112822,-5.150372685568275,1077.7318517031376,2011.0000010557794,1487.364530690898,370.4429856996722,267.76006896000376,1306.0941665685782,-18.85296909396778,-13.150182511969897,-32.007854551100394
7.578805,5.426532891623521,-377.39957555033726,1849.0000002116979,-5.2772037828040865,1076.4872233695999,2011.0000010559759,1487.1320792278939,379.7111391417821,261.8166802351847,1382.4477862592769,-18.680012946735392,-14.320907254785523,-32.09235286674041
7.579803,5.426161890080164,-379.1687676835881,1849.0000002121071,-5.403825159207887,1075.2480192815945,2011.0000010560914,1486.9012714597052,388.79518328013427,255.67218282646655,1459.9420112442363,-18.57622147423935,-15.46426156144262,-32.164687973114184
7.580805,5.425790823374624,-380.9344906626883,1849.0000002125082,-5.530156461069314,1074.0149917288104,2011.000001056126,1486.6722491169864,397.6796079432068,249.33619168122095,1538.5159936907464,-18.542839070320845,-16.579640824394094,-32.224901847578145
7.581808,5.425419697921176,-382.69570125445716,1849.0000002129002,-5.656116671575088,1072.7888949915807,2011.0000010560796,1486.4451541605845,406.35139006614713,242.81831555916108,1618.113142212099,-18.58090967742165,-17.66661333931067,-32.2730576702328
7.582811,5.425048520138071,-384.4513495593526,1849.0000002132813,-5.781624182430985,1071.5704846619958,2011.0000010559522,1486.2201286473119,414.80010671163217,236.12815419611195,1698.6812167850337,-18.691271955320367,-18.724911734052313,-32.30923848634464
7.58381,5.424677296447272,-386.20037991838313,1849.0000002136496,-5.906596867199969,1070.3605169577027,2011.000001055744,1485.9973145936074,423.01803866744905,229.27529967102404,1780.1723979701194,-18.874555053402247,-19.754423782578105,-32.333545870604574
7.584817,5.424306033274193,-387.94173183555966,1849.0000002140043,-6.030952156281764,1069.1597480292558,2011.0000010554547,1485.776853837264,431.0002639886061,222.26934145684797,1862.5433306466582,-19.131175013942592,-20.755182700153956,-32.34609859889974
7.585814,5.4239347370474364,-389.67434091480027,1849.0000002143436,-6.154607113453764,1067.9689332619093,2011.0000010550846,1485.5588878974158,438.74474090174004,215.11987462425463,1945.755142618546,-19.46133183037108,-21.727357012119704,-32.347031333877815
7.586815,5.423563414198537,-391.3971398101623,1849.0000002146655,-6.277478513887729,1066.7888265727593,2011.0000010546325,1485.3435578329866,446.2523795452113,207.8365106661337,2029.773438573814,-19.86500718106848,-22.671240083171288,-32.33649333109781
7.587815,5.423192071161698,-393.1090591882439,1849.0000002149693,-6.399482923551085,1065.620179704159,2011.0000010540978,1485.1310040998064,453.52710207896195,200.4288904187989,2114.5682699883846,-20.341962855742747,-23.587239387683656,-32.31464717291547
7.588817,5.422820714373526,-394.8090287015641,1849.000000215254,-6.520536779896163,1064.463741514336,2011.0000010534802,1484.921366406616,460.5758907631661,192.90669857122958,2200.114081654761,-20.89173988761526,-24.475865594251736,-32.281667537424106
7.589818,5.422449350272772,-396.49597797170105,1849.0000002155177,-6.640556473735338,1063.3202572661392,2011.0000010527808,1484.714783570173,467.4088236730062,185.27967927501712,2286.38963559029,-21.513658400390714,-25.337721529833463,-32.23774000979759
7.590821,5.4220779853000645,-398.16883758094554,1849.0000002157587,-6.759458432195193,1062.1904679148458,2011.0000010520014,1484.511393369678,474.03909778779996,177.55765239379826,2373.3779131388587,-22.206818174249108,-26.173491081308118,-32.18305994332661
7.591822,5.421706625897646,-399.82654007120146,1849.0000002159743,-6.8771592026385004,1061.0751093959595,2011.0000010511437,1484.3113324007418,480.4830392657026,169.7505299608741,2461.065996126219,-22.97009993029768,-26.983928085624452,-32.117831377321664
7.592824,5.421335278509109,-401.4680209488512,1849.0000002161617,-6.993575537439163,1059.974911913927,2011.0000010502097,1484.1147359291183,486.76010078991754,161.8683324463952,2549.4449279647583,-23.802167328899383,-27.769845254650857,-32.04226601886676
7.593827,5.420963949579137,-403.09221969428455,1849.000000216318,-7.10862447949195,1058.890599232705,2011.000001049201,1483.9217377444254,492.8928459480362,153.92120446967084,2638.5095556315337,-24.7014696746549,-28.532103177792038,-31.956582295167824
7.594826,5.420592645553236,-404.6980807747829,1849.00000021644,-7.22222344833604,1057.822887969111,2011.0000010481206,1483.7324700140832,498.9069206815232,145.91942962634658,2728.2583534676896,-25.66624531950889,-29.271599444469025,-31.861004482959103
7.595825,5.420221372877472,-406.284554659434,1849.0000002165227,-7.334290326768873,1056.7724868898895,2011.000001046971,1483.5470631376977,504.83101191566806,137.87344413297112,2818.693229772761,-26.69452575495779,-29.989257929412272,-31.75576192106687
7.596827,5.419850137998201,-407.8505988347473,1849.0000002165627,-7.444743547824685,1055.7400962134263,2011.0000010457559,1483.3656456021192,510.69679354934016,129.7938490217982,2909.819317198729,-27.784140384016055,-30.686018286108208,-31.64108831173675
7.597827,5.41947894736181,-409.3951788196315,1849.0000002165564,-7.553502181990344,1054.7264069170312,2011.000001044478,1483.1883438374011,516.5388600463004,121.69142064603058,3001.644747990198,-28.932721962996204,-31.362825697583744,-31.51722111569419
7.598831,5.419107807414452,-410.91726917839156,1849.0000002165,-7.660486024529688,1053.7321000506995,2011.0000010431402,1483.015282073887,522.3946479235781,113.57711928007464,3094.1804151712167,-30.137712702174646,-32.02062093896092,-31.38440104509811
7.59983,5.4187367246017715,-412.4158545304023,1849.00000021639,-7.76561568278658,1052.7578460582513,2011.000001041744,1482.846582200643,528.3043454761072,105.46209562093162,3187.439720846207,-31.39637101337863,-32.66033081246058,-31.2428716574534
7.600832,5.41836570536864,-413.8899305551165,1849.0000002162244,-7.868812663336175,1051.804304106729,2011.0000010402916,1482.682363625461,534.3107911097699,97.35769501573692,3281.438312859823,-32.705778892093356,-33.28285902181719,-31.09287905203975
7.601835,5.417994756158883,-415.33850499107064,1849.0000002160016,-7.969999458853694,1050.8721214249294,2011.0000010387846,1482.5227431366434,540.4593606771863,89.2754592564811,3376.193811144226,-34.06284992246798,-33.889077558128946,-30.934671668518632
7.60284,5.417623883415015,-416.76059862755824,1849.0000002157205,-8.069099634569987,1049.9619326519276,2011.000001037224,1482.3678347667883,546.7978442224455,81.22712579551029,3471.7255251671795,-35.464337895824656,-34.479818672000064,-30.768500185336002
7.603836,5.417253093577962,-418.15524628764814,1849.0000002153813,-8.166037914183644,1049.074359196443,2011.0000010356096,1482.2177496587785,553.3763125433985,73.22462424368561,3568.054163975807,-36.906846036535484,-35.05586750698628,-30.59461751365808
7.604839,5.416882393086805,-419.52149780123636,1849.0000002149839,-8.260740265100127,1048.2100086078872,2011.0000010339425,1482.072595934186,560.2469739747888,65.2800700165225,3665.2015404046447,-38.38683683225763,-35.61795546676699,-30.413278881050243
7.605839,5.416511788378507,-420.85841896682973,1849.0000002145273,-8.353133982869215,1047.3694739599132,2011.0000010322235,1481.9324785642912,567.4640217847697,57.40575499265496,3763.19027107927,-39.900642466937676,-36.16675438301066,-30.22474199785582
7.606841,5.4161412858876465,-422.1650925007736,1849.0000002140116,-8.443147774692886,1046.5533332472758,2011.0000010304536,1481.7974992439297,575.0834725641831,49.61413504559677,3862.043473894898,-41.44447585353383,-36.70287154214575,-30.029267297994014
7.607841,5.41577089204615,-423.4406189726502,1849.0000002134368,-8.53071184187659,1045.7621487967779,2011.0000010286337,1481.6677562683592,583.162995975589,41.91781430772648,3961.7844646792946,-43.014442258882035,-37.22684561678511,-29.82711824446522
7.608844,5.415400613283025,-424.6841177255909,1849.000000212803,-8.615757961097556,1044.9964666930641,2011.0000010267638,1481.5433444133473,591.7617362208313,34.32952602944914,4062.436454757448,-44.606551506369144,-37.73914353160519,-29.618561688207922
7.609844,5.415030456024087,-425.89472778026754,1849.000000212109,-8.698219564364349,1044.2568162199987,2011.000001024843,1481.4243548186823,600.9401255854314,26.86210991108909,4164.022251118119,-46.216730734228484,-38.24015827520569,-29.40386826729637
7.610846,5.414660426691685,-427.071608721352,1849.000000211355,-8.778031817542523,1043.5437093183375,2011.0000010228712,1481.3108748752957,610.7596904285004,19.528485813264854,4266.563960837312,-47.84083767905186,-38.730207650624315,-29.183312832176412
7.611851,5.414290531704436,-428.21394156525554,1849.000000210541,-8.855131697321553,1042.8576400603881,2011.0000010208475,1481.2029881161925,621.2828500103864,12.341623794240705,4370.082701340156,-49.47467444551074,-39.209533939453564,-28.957174882097398
7.612849,5.413920777476955,-429.3209296079865,1849.000000209666,-8.929458066498723,1042.1990841423253,2011.0000010187712,1481.1007741113833,632.572708587498,5.314510479156062,4474.598317981834,-51.114001713865584,-39.67830443904203,-28.725738998342486
7.61385,5.413551170419586,-430.39179925199403,1849.0000002087302,-9.000951747456012,1041.5684983948104,2011.000001016642,1481.004308367006,644.6928412534382,-1.5398881659841772,4580.129110302675,-52.754553326447834,-40.13661281956538,-28.489295261303102
7.614853,5.413181716938132,-431.4258008108918,1849.0000002077343,-9.069555593706676,1040.9663203125403,2011.0000010144593,1480.9136622288204,657.7070740648822,-8.208667505958964,4686.691568165765,-54.392051183633825,-40.58448123784336,-28.248139640714566
7.615852,5.412812423433577,-432.42220929098767,1849.0000002066793,-9.135214559389073,1040.3929676033238,2011.0000010122228,1480.8289027902572,671.6792590557213,-14.679028122089406,4794.300118821356,-56.022220370310464,-41.02186313730663,-28.00257435116438
7.616854,5.412443296301828,-433.38032514857537,1849.000000205567,-9.197875766586726,1039.8488377572532,2011.0000010099327,1480.7500928051888,686.6730448096528,-20.9383225976094,4902.966885765288,-57.6408044267199,-41.44864665779375,-27.752908167931455
7.617854,5.412074341933441,-434.29947502197916,1849.0000002044,-9.257488570355608,1039.334307636517,2011.000001007589,1480.6772906055833,702.7516433257285,-26.974104808656097,5012.701460073231,-59.24358067334027,-41.864658573960895,-27.499456700973507
